STATE/UT,DISTRICT,YEAR,crime_type,crime_count,Region
JHARKHAND,PAKUR,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,0,East
JHARKHAND,PAKUR,2001,KIDNAPPING AND ABDUCTION OF OTHERS,7,East
JHARKHAND,PAKUR,2001,DACOITY,11,East
JHARKHAND,PAKUR,2001,PREPARATION AND ASSEMBLY FOR DACOITY,0,East
JHARKHAND,PAKUR,2001,ROBBERY,5,East
JHARKHAND,PAKUR,2001,BURGLARY,13,East
JHARKHAND,PAKUR,2001,THEFT,37,East
JHARKHAND,PAKUR,2001,AUTO THEFT,29,East
JHARKHAND,PAKUR,2001,OTHER THEFT,8,East
JHARKHAND,PAKUR,2001,RIOTS,39,East
JHARKHAND,PAKUR,2001,CRIMINAL BREACH OF TRUST,6,East
JHARKHAND,PAKUR,2001,CHEATING,19,East
JHARKHAND,PAKUR,2001,COUNTERFIETING,0,East
JHARKHAND,PAKUR,2001,ARSON,7,East
JHARKHAND,PAKUR,2001,HURT/GREVIOUS HURT,5,East
JHARKHAND,PAKUR,2001,DOWRY DEATHS,7,East
JHARKHAND,PAKUR,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,0,East
JHARKHAND,PAKUR,2001,INSULT TO MODESTY OF WOMEN,0,East
JHARKHAND,PAKUR,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,18,East
JHARKHAND,PAKUR,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
JHARKHAND,PAKUR,2001,CAUSING DEATH BY NEGLIGENCE,0,East
JHARKHAND,PALAMU,2001,MURDER,73,East
JHARKHAND,PALAMU,2001,ATTEMPT TO MURDER,52,East
JHARKHAND,PALAMU,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,3,East
JHARKHAND,PALAMU,2001,RAPE,15,East
JHARKHAND,PALAMU,2001,CUSTODIAL RAPE,0,East
JHARKHAND,PALAMU,2001,OTHER RAPE,15,East
JHARKHAND,PALAMU,2001,KIDNAPPING & ABDUCTION,14,East
JHARKHAND,PALAMU,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,2,East
JHARKHAND,PALAMU,2001,KIDNAPPING AND ABDUCTION OF OTHERS,12,East
JHARKHAND,PALAMU,2001,DACOITY,43,East
JHARKHAND,PALAMU,2001,PREPARATION AND ASSEMBLY FOR DACOITY,3,East
JHARKHAND,PALAMU,2001,ROBBERY,32,East
JHARKHAND,PALAMU,2001,BURGLARY,71,East
JHARKHAND,PALAMU,2001,THEFT,94,East
JHARKHAND,PALAMU,2001,AUTO THEFT,20,East
JHARKHAND,PALAMU,2001,OTHER THEFT,74,East
JHARKHAND,PALAMU,2001,RIOTS,160,East
JHARKHAND,PALAMU,2001,CRIMINAL BREACH OF TRUST,21,East
JHARKHAND,PALAMU,2001,CHEATING,5,East
JHARKHAND,PALAMU,2001,COUNTERFIETING,0,East
JHARKHAND,PALAMU,2001,ARSON,23,East
JHARKHAND,PALAMU,2001,HURT/GREVIOUS HURT,343,East
JHARKHAND,PALAMU,2001,DOWRY DEATHS,18,East
JHARKHAND,PALAMU,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,8,East
JHARKHAND,PALAMU,2001,INSULT TO MODESTY OF WOMEN,0,East
JHARKHAND,PALAMU,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,28,East
JHARKHAND,PALAMU,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,1,East
JHARKHAND,PALAMU,2001,CAUSING DEATH BY NEGLIGENCE,38,East
JHARKHAND,RANCHI,2001,MURDER,243,East
JHARKHAND,RANCHI,2001,ATTEMPT TO MURDER,65,East
JHARKHAND,RANCHI,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,18,East
JHARKHAND,RANCHI,2001,RAPE,73,East
JHARKHAND,RANCHI,2001,CUSTODIAL RAPE,0,East
JHARKHAND,RANCHI,2001,OTHER RAPE,73,East
JHARKHAND,RANCHI,2001,KIDNAPPING & ABDUCTION,1,East
JHARKHAND,RANCHI,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,1,East
JHARKHAND,RANCHI,2001,KIDNAPPING AND ABDUCTION OF OTHERS,0,East
JHARKHAND,RANCHI,2001,DACOITY,81,East
JHARKHAND,RANCHI,2001,PREPARATION AND ASSEMBLY FOR DACOITY,4,East
JHARKHAND,RANCHI,2001,ROBBERY,140,East
JHARKHAND,RANCHI,2001,BURGLARY,2,East
JHARKHAND,RANCHI,2001,THEFT,647,East
JHARKHAND,RANCHI,2001,AUTO THEFT,97,East
JHARKHAND,RANCHI,2001,OTHER THEFT,550,East
JHARKHAND,RANCHI,2001,RIOTS,66,East
JHARKHAND,RANCHI,2001,CRIMINAL BREACH OF TRUST,47,East
JHARKHAND,RANCHI,2001,CHEATING,55,East
JHARKHAND,RANCHI,2001,COUNTERFIETING,0,East
JHARKHAND,RANCHI,2001,ARSON,10,East
JHARKHAND,RANCHI,2001,HURT/GREVIOUS HURT,21,East
JHARKHAND,RANCHI,2001,DOWRY DEATHS,4,East
JHARKHAND,RANCHI,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,24,East
JHARKHAND,RANCHI,2001,INSULT TO MODESTY OF WOMEN,1,East
JHARKHAND,RANCHI,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,78,East
JHARKHAND,RANCHI,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
JHARKHAND,RANCHI,2001,CAUSING DEATH BY NEGLIGENCE,0,East
JHARKHAND,SAHEBGANJ,2001,MURDER,47,East
JHARKHAND,SAHEBGANJ,2001,ATTEMPT TO MURDER,34,East
JHARKHAND,SAHEBGANJ,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,3,East
JHARKHAND,SAHEBGANJ,2001,RAPE,20,East
JHARKHAND,SAHEBGANJ,2001,CUSTODIAL RAPE,0,East
JHARKHAND,SAHEBGANJ,2001,OTHER RAPE,20,East
JHARKHAND,SAHEBGANJ,2001,KIDNAPPING & ABDUCTION,17,East
JHARKHAND,SAHEBGANJ,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,5,East
JHARKHAND,SAHEBGANJ,2001,KIDNAPPING AND ABDUCTION OF OTHERS,12,East
JHARKHAND,SAHEBGANJ,2001,DACOITY,12,East
JHARKHAND,SAHEBGANJ,2001,PREPARATION AND ASSEMBLY FOR DACOITY,0,East
JHARKHAND,SAHEBGANJ,2001,ROBBERY,8,East
JHARKHAND,SAHEBGANJ,2001,BURGLARY,25,East
JHARKHAND,SAHEBGANJ,2001,THEFT,80,East
JHARKHAND,SAHEBGANJ,2001,AUTO THEFT,26,East
JHARKHAND,SAHEBGANJ,2001,OTHER THEFT,54,East
JHARKHAND,SAHEBGANJ,2001,RIOTS,72,East
JHARKHAND,SAHEBGANJ,2001,CRIMINAL BREACH OF TRUST,5,East
JHARKHAND,SAHEBGANJ,2001,CHEATING,19,East
JHARKHAND,SAHEBGANJ,2001,COUNTERFIETING,1,East
JHARKHAND,SAHEBGANJ,2001,ARSON,10,East
JHARKHAND,SAHEBGANJ,2001,HURT/GREVIOUS HURT,42,East
JHARKHAND,SAHEBGANJ,2001,DOWRY DEATHS,3,East
JHARKHAND,SAHEBGANJ,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,23,East
JHARKHAND,SAHEBGANJ,2001,INSULT TO MODESTY OF WOMEN,0,East
JHARKHAND,SAHEBGANJ,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,21,East
JHARKHAND,SAHEBGANJ,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
JHARKHAND,SAHEBGANJ,2001,CAUSING DEATH BY NEGLIGENCE,15,East
JHARKHAND,SARAIKELA,2001,MURDER,44,East
JHARKHAND,SARAIKELA,2001,ATTEMPT TO MURDER,56,East
JHARKHAND,SARAIKELA,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,53,East
JHARKHAND,SARAIKELA,2001,RAPE,17,East
JHARKHAND,SARAIKELA,2001,CUSTODIAL RAPE,0,East
JHARKHAND,SARAIKELA,2001,OTHER RAPE,17,East
JHARKHAND,SARAIKELA,2001,KIDNAPPING & ABDUCTION,19,East
JHARKHAND,SARAIKELA,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,15,East
JHARKHAND,SARAIKELA,2001,KIDNAPPING AND ABDUCTION OF OTHERS,4,East
JHARKHAND,SARAIKELA,2001,DACOITY,15,East
JHARKHAND,SARAIKELA,2001,PREPARATION AND ASSEMBLY FOR DACOITY,5,East
JHARKHAND,SARAIKELA,2001,ROBBERY,12,East
JHARKHAND,SARAIKELA,2001,BURGLARY,43,East
JHARKHAND,SARAIKELA,2001,THEFT,123,East
JHARKHAND,SARAIKELA,2001,AUTO THEFT,22,East
JHARKHAND,SARAIKELA,2001,OTHER THEFT,101,East
JHARKHAND,SARAIKELA,2001,RIOTS,29,East
JHARKHAND,SARAIKELA,2001,CRIMINAL BREACH OF TRUST,5,East
JHARKHAND,SARAIKELA,2001,CHEATING,17,East
JHARKHAND,SARAIKELA,2001,COUNTERFIETING,0,East
JHARKHAND,SARAIKELA,2001,ARSON,0,East
JHARKHAND,SARAIKELA,2001,HURT/GREVIOUS HURT,0,East
JHARKHAND,SARAIKELA,2001,DOWRY DEATHS,4,East
JHARKHAND,SARAIKELA,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,18,East
JHARKHAND,SARAIKELA,2001,INSULT TO MODESTY OF WOMEN,0,East
JHARKHAND,SARAIKELA,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,0,East
JHARKHAND,SARAIKELA,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
JHARKHAND,SARAIKELA,2001,CAUSING DEATH BY NEGLIGENCE,0,East
JHARKHAND,SIMDEGA,2001,MURDER,49,East
JHARKHAND,SIMDEGA,2001,ATTEMPT TO MURDER,2,East
JHARKHAND,SIMDEGA,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2,East
JHARKHAND,SIMDEGA,2001,RAPE,17,East
JHARKHAND,SIMDEGA,2001,CUSTODIAL RAPE,0,East
JHARKHAND,SIMDEGA,2001,OTHER RAPE,17,East
JHARKHAND,SIMDEGA,2001,KIDNAPPING & ABDUCTION,12,East
JHARKHAND,SIMDEGA,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,12,East
JHARKHAND,SIMDEGA,2001,KIDNAPPING AND ABDUCTION OF OTHERS,0,East
JHARKHAND,SIMDEGA,2001,DACOITY,13,East
JHARKHAND,SIMDEGA,2001,PREPARATION AND ASSEMBLY FOR DACOITY,10,East
JHARKHAND,SIMDEGA,2001,ROBBERY,27,East
JHARKHAND,SIMDEGA,2001,BURGLARY,3,East
JHARKHAND,SIMDEGA,2001,THEFT,14,East
JHARKHAND,SIMDEGA,2001,AUTO THEFT,0,East
JHARKHAND,SIMDEGA,2001,OTHER THEFT,14,East
JHARKHAND,SIMDEGA,2001,RIOTS,5,East
JHARKHAND,SIMDEGA,2001,CRIMINAL BREACH OF TRUST,0,East
JHARKHAND,SIMDEGA,2001,CHEATING,2,East
JHARKHAND,SIMDEGA,2001,COUNTERFIETING,1,East
JHARKHAND,SIMDEGA,2001,ARSON,0,East
JHARKHAND,SIMDEGA,2001,HURT/GREVIOUS HURT,1,East
JHARKHAND,SIMDEGA,2001,DOWRY DEATHS,1,East
JHARKHAND,SIMDEGA,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,0,East
JHARKHAND,SIMDEGA,2001,INSULT TO MODESTY OF WOMEN,0,East
JHARKHAND,SIMDEGA,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,0,East
JHARKHAND,SIMDEGA,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
JHARKHAND,SIMDEGA,2001,CAUSING DEATH BY NEGLIGENCE,0,East
JHARKHAND,TOTAL,2001,MURDER,1507,East
JHARKHAND,TOTAL,2001,ATTEMPT TO MURDER,866,East
JHARKHAND,TOTAL,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,143,East
JHARKHAND,TOTAL,2001,RAPE,567,East
JHARKHAND,TOTAL,2001,CUSTODIAL RAPE,0,East
JHARKHAND,TOTAL,2001,OTHER RAPE,567,East
JHARKHAND,TOTAL,2001,KIDNAPPING & ABDUCTION,441,East
JHARKHAND,TOTAL,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,279,East
JHARKHAND,TOTAL,2001,KIDNAPPING AND ABDUCTION OF OTHERS,162,East
JHARKHAND,TOTAL,2001,DACOITY,636,East
JHARKHAND,TOTAL,2001,PREPARATION AND ASSEMBLY FOR DACOITY,48,East
JHARKHAND,TOTAL,2001,ROBBERY,647,East
JHARKHAND,TOTAL,2001,BURGLARY,1266,East
JHARKHAND,TOTAL,2001,THEFT,3827,East
JHARKHAND,TOTAL,2001,AUTO THEFT,754,East
JHARKHAND,TOTAL,2001,OTHER THEFT,3073,East
JHARKHAND,TOTAL,2001,RIOTS,2018,East
JHARKHAND,TOTAL,2001,CRIMINAL BREACH OF TRUST,283,East
JHARKHAND,TOTAL,2001,CHEATING,554,East
JHARKHAND,TOTAL,2001,COUNTERFIETING,23,East
JHARKHAND,TOTAL,2001,ARSON,165,East
JHARKHAND,TOTAL,2001,HURT/GREVIOUS HURT,2254,East
JHARKHAND,TOTAL,2001,DOWRY DEATHS,217,East
JHARKHAND,TOTAL,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,297,East
JHARKHAND,TOTAL,2001,INSULT TO MODESTY OF WOMEN,5,East
JHARKHAND,TOTAL,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,484,East
JHARKHAND,TOTAL,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,2,East
JHARKHAND,TOTAL,2001,CAUSING DEATH BY NEGLIGENCE,420,East
MANIPUR,BISHNUPUR,2001,MURDER,29,East
MANIPUR,BISHNUPUR,2001,ATTEMPT TO MURDER,25,East
MANIPUR,BISHNUPUR,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,1,East
MANIPUR,BISHNUPUR,2001,RAPE,1,East
MANIPUR,BISHNUPUR,2001,CUSTODIAL RAPE,0,East
MANIPUR,BISHNUPUR,2001,OTHER RAPE,1,East
MANIPUR,BISHNUPUR,2001,KIDNAPPING & ABDUCTION,3,East
MANIPUR,BISHNUPUR,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,3,East
MANIPUR,BISHNUPUR,2001,KIDNAPPING AND ABDUCTION OF OTHERS,0,East
MANIPUR,BISHNUPUR,2001,DACOITY,3,East
MANIPUR,BISHNUPUR,2001,PREPARATION AND ASSEMBLY FOR DACOITY,0,East
MANIPUR,BISHNUPUR,2001,ROBBERY,2,East
MANIPUR,BISHNUPUR,2001,BURGLARY,6,East
MANIPUR,BISHNUPUR,2001,THEFT,11,East
MANIPUR,BISHNUPUR,2001,AUTO THEFT,1,East
MANIPUR,BISHNUPUR,2001,OTHER THEFT,10,East
MANIPUR,BISHNUPUR,2001,RIOTS,11,East
MANIPUR,BISHNUPUR,2001,CRIMINAL BREACH OF TRUST,3,East
MANIPUR,BISHNUPUR,2001,CHEATING,3,East
MANIPUR,BISHNUPUR,2001,COUNTERFIETING,1,East
MANIPUR,BISHNUPUR,2001,ARSON,7,East
MANIPUR,BISHNUPUR,2001,HURT/GREVIOUS HURT,21,East
MANIPUR,BISHNUPUR,2001,DOWRY DEATHS,0,East
MANIPUR,BISHNUPUR,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,0,East
MANIPUR,BISHNUPUR,2001,INSULT TO MODESTY OF WOMEN,0,East
MANIPUR,BISHNUPUR,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,1,East
MANIPUR,BISHNUPUR,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
MANIPUR,BISHNUPUR,2001,CAUSING DEATH BY NEGLIGENCE,0,East
MANIPUR,CHANDEL,2001,MURDER,7,East
MANIPUR,CHANDEL,2001,ATTEMPT TO MURDER,7,East
MANIPUR,CHANDEL,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,0,East
MANIPUR,CHANDEL,2001,RAPE,0,East
MANIPUR,CHANDEL,2001,CUSTODIAL RAPE,0,East
MANIPUR,CHANDEL,2001,OTHER RAPE,0,East
MANIPUR,CHANDEL,2001,KIDNAPPING & ABDUCTION,1,East
MANIPUR,CHANDEL,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,1,East
MANIPUR,CHANDEL,2001,KIDNAPPING AND ABDUCTION OF OTHERS,0,East
MANIPUR,CHANDEL,2001,DACOITY,16,East
MANIPUR,CHANDEL,2001,PREPARATION AND ASSEMBLY FOR DACOITY,0,East
MANIPUR,CHANDEL,2001,ROBBERY,4,East
MANIPUR,CHANDEL,2001,BURGLARY,2,East
MANIPUR,CHANDEL,2001,THEFT,1,East
MANIPUR,CHANDEL,2001,AUTO THEFT,0,East
MANIPUR,CHANDEL,2001,OTHER THEFT,1,East
MANIPUR,CHANDEL,2001,RIOTS,0,East
MANIPUR,CHANDEL,2001,CRIMINAL BREACH OF TRUST,1,East
MANIPUR,CHANDEL,2001,CHEATING,1,East
MANIPUR,CHANDEL,2001,COUNTERFIETING,0,East
MANIPUR,CHANDEL,2001,ARSON,1,East
MANIPUR,CHANDEL,2001,HURT/GREVIOUS HURT,13,East
MANIPUR,CHANDEL,2001,DOWRY DEATHS,0,East
MANIPUR,CHANDEL,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,0,East
MANIPUR,CHANDEL,2001,INSULT TO MODESTY OF WOMEN,0,East
MANIPUR,CHANDEL,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,0,East
MANIPUR,CHANDEL,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
MANIPUR,CHANDEL,2001,CAUSING DEATH BY NEGLIGENCE,0,East
MANIPUR,CHURACHANDPUR,2001,MURDER,35,East
MANIPUR,CHURACHANDPUR,2001,ATTEMPT TO MURDER,21,East
MANIPUR,CHURACHANDPUR,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,0,East
MANIPUR,CHURACHANDPUR,2001,RAPE,1,East
MANIPUR,CHURACHANDPUR,2001,CUSTODIAL RAPE,0,East
MANIPUR,CHURACHANDPUR,2001,OTHER RAPE,1,East
MANIPUR,CHURACHANDPUR,2001,KIDNAPPING & ABDUCTION,0,East
MANIPUR,CHURACHANDPUR,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,0,East
MANIPUR,CHURACHANDPUR,2001,KIDNAPPING AND ABDUCTION OF OTHERS,0,East
MANIPUR,CHURACHANDPUR,2001,DACOITY,0,East
MANIPUR,CHURACHANDPUR,2001,PREPARATION AND ASSEMBLY FOR DACOITY,0,East
MANIPUR,CHURACHANDPUR,2001,ROBBERY,0,East
MANIPUR,CHURACHANDPUR,2001,BURGLARY,4,East
MANIPUR,CHURACHANDPUR,2001,THEFT,12,East
MANIPUR,CHURACHANDPUR,2001,AUTO THEFT,1,East
MANIPUR,CHURACHANDPUR,2001,OTHER THEFT,11,East
MANIPUR,CHURACHANDPUR,2001,RIOTS,0,East
MANIPUR,CHURACHANDPUR,2001,CRIMINAL BREACH OF TRUST,0,East
MANIPUR,CHURACHANDPUR,2001,CHEATING,3,East
MANIPUR,CHURACHANDPUR,2001,COUNTERFIETING,3,East
MANIPUR,CHURACHANDPUR,2001,ARSON,3,East
MANIPUR,CHURACHANDPUR,2001,HURT/GREVIOUS HURT,3,East
MANIPUR,CHURACHANDPUR,2001,DOWRY DEATHS,0,East
MANIPUR,CHURACHANDPUR,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,0,East
MANIPUR,CHURACHANDPUR,2001,INSULT TO MODESTY OF WOMEN,0,East
MANIPUR,CHURACHANDPUR,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,0,East
MANIPUR,CHURACHANDPUR,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
MANIPUR,CHURACHANDPUR,2001,CAUSING DEATH BY NEGLIGENCE,0,East
MANIPUR,IMPHAL(EAST),2001,MURDER,29,East
MANIPUR,IMPHAL(EAST),2001,ATTEMPT TO MURDER,29,East
MANIPUR,IMPHAL(EAST),2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2,East
MANIPUR,IMPHAL(EAST),2001,RAPE,7,East
MANIPUR,IMPHAL(EAST),2001,CUSTODIAL RAPE,0,East
MANIPUR,IMPHAL(EAST),2001,OTHER RAPE,7,East
MANIPUR,IMPHAL(EAST),2001,KIDNAPPING & ABDUCTION,13,East
MANIPUR,IMPHAL(EAST),2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,6,East
MANIPUR,IMPHAL(EAST),2001,KIDNAPPING AND ABDUCTION OF OTHERS,7,East
MANIPUR,IMPHAL(EAST),2001,DACOITY,0,East
MANIPUR,IMPHAL(EAST),2001,PREPARATION AND ASSEMBLY FOR DACOITY,0,East
MANIPUR,IMPHAL(EAST),2001,ROBBERY,1,East
MANIPUR,IMPHAL(EAST),2001,BURGLARY,12,East
MANIPUR,IMPHAL(EAST),2001,THEFT,28,East
MANIPUR,IMPHAL(EAST),2001,AUTO THEFT,16,East
MANIPUR,IMPHAL(EAST),2001,OTHER THEFT,12,East
MANIPUR,IMPHAL(EAST),2001,RIOTS,24,East
MANIPUR,IMPHAL(EAST),2001,CRIMINAL BREACH OF TRUST,6,East
MANIPUR,IMPHAL(EAST),2001,CHEATING,16,East
MANIPUR,IMPHAL(EAST),2001,COUNTERFIETING,5,East
MANIPUR,IMPHAL(EAST),2001,ARSON,8,East
MANIPUR,IMPHAL(EAST),2001,HURT/GREVIOUS HURT,26,East
MANIPUR,IMPHAL(EAST),2001,DOWRY DEATHS,0,East
MANIPUR,IMPHAL(EAST),2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2,East
MANIPUR,IMPHAL(EAST),2001,INSULT TO MODESTY OF WOMEN,0,East
MANIPUR,IMPHAL(EAST),2001,CRUELTY BY HUSBAND OR HIS RELATIVES,1,East
MANIPUR,IMPHAL(EAST),2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
MANIPUR,IMPHAL(EAST),2001,CAUSING DEATH BY NEGLIGENCE,0,East
MANIPUR,IMPHAL(WEST),2001,MURDER,44,East
MANIPUR,IMPHAL(WEST),2001,ATTEMPT TO MURDER,42,East
MANIPUR,IMPHAL(WEST),2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2,East
MANIPUR,IMPHAL(WEST),2001,RAPE,7,East
MANIPUR,IMPHAL(WEST),2001,CUSTODIAL RAPE,0,East
MANIPUR,IMPHAL(WEST),2001,OTHER RAPE,7,East
MANIPUR,IMPHAL(WEST),2001,KIDNAPPING & ABDUCTION,48,East
MANIPUR,IMPHAL(WEST),2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,37,East
MANIPUR,IMPHAL(WEST),2001,KIDNAPPING AND ABDUCTION OF OTHERS,11,East
MANIPUR,IMPHAL(WEST),2001,DACOITY,1,East
MANIPUR,IMPHAL(WEST),2001,PREPARATION AND ASSEMBLY FOR DACOITY,0,East
MANIPUR,IMPHAL(WEST),2001,ROBBERY,2,East
MANIPUR,IMPHAL(WEST),2001,BURGLARY,38,East
MANIPUR,IMPHAL(WEST),2001,THEFT,121,East
MANIPUR,IMPHAL(WEST),2001,AUTO THEFT,52,East
MANIPUR,IMPHAL(WEST),2001,OTHER THEFT,69,East
MANIPUR,IMPHAL(WEST),2001,RIOTS,83,East
MANIPUR,IMPHAL(WEST),2001,CRIMINAL BREACH OF TRUST,18,East
MANIPUR,IMPHAL(WEST),2001,CHEATING,25,East
MANIPUR,IMPHAL(WEST),2001,COUNTERFIETING,9,East
MANIPUR,IMPHAL(WEST),2001,ARSON,27,East
MANIPUR,IMPHAL(WEST),2001,HURT/GREVIOUS HURT,75,East
MANIPUR,IMPHAL(WEST),2001,DOWRY DEATHS,0,East
MANIPUR,IMPHAL(WEST),2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,17,East
MANIPUR,IMPHAL(WEST),2001,INSULT TO MODESTY OF WOMEN,0,East
MANIPUR,IMPHAL(WEST),2001,CRUELTY BY HUSBAND OR HIS RELATIVES,3,East
MANIPUR,IMPHAL(WEST),2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
MANIPUR,IMPHAL(WEST),2001,CAUSING DEATH BY NEGLIGENCE,1,East
MANIPUR,SENAPATI,2001,MURDER,27,East
MANIPUR,SENAPATI,2001,ATTEMPT TO MURDER,10,East
MANIPUR,SENAPATI,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,0,East
MANIPUR,SENAPATI,2001,RAPE,0,East
MANIPUR,SENAPATI,2001,CUSTODIAL RAPE,0,East
MANIPUR,SENAPATI,2001,OTHER RAPE,0,East
MANIPUR,SENAPATI,2001,KIDNAPPING & ABDUCTION,6,East
MANIPUR,SENAPATI,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,0,East
MANIPUR,SENAPATI,2001,KIDNAPPING AND ABDUCTION OF OTHERS,6,East
MANIPUR,SENAPATI,2001,DACOITY,0,East
MANIPUR,SENAPATI,2001,PREPARATION AND ASSEMBLY FOR DACOITY,0,East
MANIPUR,SENAPATI,2001,ROBBERY,1,East
MANIPUR,SENAPATI,2001,BURGLARY,2,East
MANIPUR,SENAPATI,2001,THEFT,9,East
MANIPUR,SENAPATI,2001,AUTO THEFT,0,East
MANIPUR,SENAPATI,2001,OTHER THEFT,9,East
MANIPUR,SENAPATI,2001,RIOTS,2,East
MANIPUR,SENAPATI,2001,CRIMINAL BREACH OF TRUST,3,East
MANIPUR,SENAPATI,2001,CHEATING,1,East
MANIPUR,SENAPATI,2001,COUNTERFIETING,1,East
MANIPUR,SENAPATI,2001,ARSON,2,East
MANIPUR,SENAPATI,2001,HURT/GREVIOUS HURT,1,East
MANIPUR,SENAPATI,2001,DOWRY DEATHS,0,East
MANIPUR,SENAPATI,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,0,East
MANIPUR,SENAPATI,2001,INSULT TO MODESTY OF WOMEN,0,East
MANIPUR,SENAPATI,2001,CRUELTY BY HUSBAND OR HIS RELATIVES,0,East
MANIPUR,SENAPATI,2001,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,East
MANIPUR,SENAPATI,2001,CAUSING DEATH BY NEGLIGENCE,0,East
MANIPUR,TAMENGLONG,2001,MURDER,2,East
MANIPUR,TAMENGLONG,2001,ATTEMPT TO MURDER,1,East
MANIPUR,TAMENGLONG,2001,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,0,East
MANIPUR,TAMENGLONG,2001,RAPE,0,East
MANIPUR,TAMENGLONG,2001,CUSTODIAL RAPE,0,East
MANIPUR,TAMENGLONG,2001,OTHER RAPE,0,East
MANIPUR,TAMENGLONG,2001,KIDNAPPING & ABDUCTION,0,East
MANIPUR,TAMENGLONG,2001,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,0,East
MANIPUR,TAMENGLONG,2001,KIDNAPPING AND ABDUCTION OF OTHERS,0,East
MANIPUR,TAMENGLONG,2001,DACOITY,0,East
MANIPUR,TAMENGLONG,2001,PREPARATION AND ASSEMBLY FOR DACOITY,0,East
