STATE/UT,DISTRICT,YEAR,crime_type,crime_count,Region
UTTARAKHAND,CHAMPAWAT,2009,COUNTERFIETING,2,North
UTTARAKHAND,CHAMPAWAT,2009,ARSON,2,North
UTTARAKHAND,CHAMPAWAT,2009,HURT/GREVIOUS HURT,16,North
UTTARAKHAND,CHAMPAWAT,2009,DOWRY DEATHS,2,North
UTTARAKHAND,CHAMPAWAT,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,5,North
UTTARAKHAND,CHAMPAWAT,2009,INSULT TO MODESTY OF WOMEN,0,North
UTTARAKHAND,CHAMPAWAT,2009,CRUELTY BY HUSBAND OR HIS RELATIVES,0,North
UTTARAKHAND,CHAMPAWAT,2009,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
UTTARAKHAND,CHAMPAWAT,2009,CAUSING DEATH BY NEGLIGENCE,10,North
UTTARAKHAND,DEHRADUN,2009,MURDER,24,North
UTTARAKHAND,DEHRADUN,2009,ATTEMPT TO MURDER,41,North
UTTARAKHAND,DEHRADUN,2009,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,11,North
UTTARAKHAND,DEHRADUN,2009,RAPE,30,North
UTTARAKHAND,DEHRADUN,2009,CUSTODIAL RAPE,0,North
UTTARAKHAND,DEHRADUN,2009,OTHER RAPE,30,North
UTTARAKHAND,DEHRADUN,2009,KIDNAPPING & ABDUCTION,76,North
UTTARAKHAND,DEHRADUN,2009,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,60,North
UTTARAKHAND,DEHRADUN,2009,KIDNAPPING AND ABDUCTION OF OTHERS,16,North
UTTARAKHAND,DEHRADUN,2009,DACOITY,16,North
UTTARAKHAND,DEHRADUN,2009,PREPARATION AND ASSEMBLY FOR DACOITY,3,North
UTTARAKHAND,DEHRADUN,2009,ROBBERY,51,North
UTTARAKHAND,DEHRADUN,2009,BURGLARY,113,North
UTTARAKHAND,DEHRADUN,2009,THEFT,476,North
UTTARAKHAND,DEHRADUN,2009,AUTO THEFT,189,North
UTTARAKHAND,DEHRADUN,2009,OTHER THEFT,287,North
UTTARAKHAND,DEHRADUN,2009,RIOTS,146,North
UTTARAKHAND,DEHRADUN,2009,CRIMINAL BREACH OF TRUST,46,North
UTTARAKHAND,DEHRADUN,2009,CHEATING,212,North
UTTARAKHAND,DEHRADUN,2009,COUNTERFIETING,12,North
UTTARAKHAND,DEHRADUN,2009,ARSON,3,North
UTTARAKHAND,DEHRADUN,2009,HURT/GREVIOUS HURT,271,North
UTTARAKHAND,DEHRADUN,2009,DOWRY DEATHS,11,North
UTTARAKHAND,DEHRADUN,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,30,North
UTTARAKHAND,DEHRADUN,2009,INSULT TO MODESTY OF WOMEN,110,North
UTTARAKHAND,DEHRADUN,2009,CRUELTY BY HUSBAND OR HIS RELATIVES,133,North
UTTARAKHAND,DEHRADUN,2009,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
UTTARAKHAND,DEHRADUN,2009,CAUSING DEATH BY NEGLIGENCE,121,North
UTTARAKHAND,HARIDWAR,2009,MURDER,67,North
UTTARAKHAND,HARIDWAR,2009,ATTEMPT TO MURDER,58,North
UTTARAKHAND,HARIDWAR,2009,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,11,North
UTTARAKHAND,HARIDWAR,2009,RAPE,26,North
UTTARAKHAND,HARIDWAR,2009,CUSTODIAL RAPE,0,North
UTTARAKHAND,HARIDWAR,2009,OTHER RAPE,26,North
UTTARAKHAND,HARIDWAR,2009,KIDNAPPING & ABDUCTION,68,North
UTTARAKHAND,HARIDWAR,2009,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,60,North
UTTARAKHAND,HARIDWAR,2009,KIDNAPPING AND ABDUCTION OF OTHERS,8,North
UTTARAKHAND,HARIDWAR,2009,DACOITY,6,North
UTTARAKHAND,HARIDWAR,2009,PREPARATION AND ASSEMBLY FOR DACOITY,3,North
UTTARAKHAND,HARIDWAR,2009,ROBBERY,50,North
UTTARAKHAND,HARIDWAR,2009,BURGLARY,54,North
UTTARAKHAND,HARIDWAR,2009,THEFT,391,North
UTTARAKHAND,HARIDWAR,2009,AUTO THEFT,204,North
UTTARAKHAND,HARIDWAR,2009,OTHER THEFT,187,North
UTTARAKHAND,HARIDWAR,2009,RIOTS,122,North
UTTARAKHAND,HARIDWAR,2009,CRIMINAL BREACH OF TRUST,48,North
UTTARAKHAND,HARIDWAR,2009,CHEATING,172,North
UTTARAKHAND,HARIDWAR,2009,COUNTERFIETING,8,North
UTTARAKHAND,HARIDWAR,2009,ARSON,7,North
UTTARAKHAND,HARIDWAR,2009,HURT/GREVIOUS HURT,512,North
UTTARAKHAND,HARIDWAR,2009,DOWRY DEATHS,22,North
UTTARAKHAND,HARIDWAR,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,30,North
UTTARAKHAND,HARIDWAR,2009,INSULT TO MODESTY OF WOMEN,112,North
UTTARAKHAND,HARIDWAR,2009,CRUELTY BY HUSBAND OR HIS RELATIVES,107,North
UTTARAKHAND,HARIDWAR,2009,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
UTTARAKHAND,HARIDWAR,2009,CAUSING DEATH BY NEGLIGENCE,181,North
UTTARAKHAND,NAINITAL,2009,MURDER,24,North
UTTARAKHAND,NAINITAL,2009,ATTEMPT TO MURDER,20,North
UTTARAKHAND,NAINITAL,2009,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,3,North
UTTARAKHAND,NAINITAL,2009,RAPE,14,North
UTTARAKHAND,NAINITAL,2009,CUSTODIAL RAPE,0,North
UTTARAKHAND,NAINITAL,2009,OTHER RAPE,14,North
UTTARAKHAND,NAINITAL,2009,KIDNAPPING & ABDUCTION,37,North
UTTARAKHAND,NAINITAL,2009,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,37,North
UTTARAKHAND,NAINITAL,2009,KIDNAPPING AND ABDUCTION OF OTHERS,0,North
UTTARAKHAND,NAINITAL,2009,DACOITY,7,North
UTTARAKHAND,NAINITAL,2009,PREPARATION AND ASSEMBLY FOR DACOITY,0,North
UTTARAKHAND,NAINITAL,2009,ROBBERY,17,North
UTTARAKHAND,NAINITAL,2009,BURGLARY,37,North
UTTARAKHAND,NAINITAL,2009,THEFT,180,North
UTTARAKHAND,NAINITAL,2009,AUTO THEFT,75,North
UTTARAKHAND,NAINITAL,2009,OTHER THEFT,105,North
UTTARAKHAND,NAINITAL,2009,RIOTS,42,North
UTTARAKHAND,NAINITAL,2009,CRIMINAL BREACH OF TRUST,8,North
UTTARAKHAND,NAINITAL,2009,CHEATING,31,North
UTTARAKHAND,NAINITAL,2009,COUNTERFIETING,4,North
UTTARAKHAND,NAINITAL,2009,ARSON,0,North
UTTARAKHAND,NAINITAL,2009,HURT/GREVIOUS HURT,11,North
UTTARAKHAND,NAINITAL,2009,DOWRY DEATHS,23,North
UTTARAKHAND,NAINITAL,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,14,North
UTTARAKHAND,NAINITAL,2009,INSULT TO MODESTY OF WOMEN,17,North
UTTARAKHAND,NAINITAL,2009,CRUELTY BY HUSBAND OR HIS RELATIVES,19,North
UTTARAKHAND,NAINITAL,2009,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
UTTARAKHAND,NAINITAL,2009,CAUSING DEATH BY NEGLIGENCE,80,North
UTTARAKHAND,PAURI GARHWAL,2009,MURDER,8,North
UTTARAKHAND,PAURI GARHWAL,2009,ATTEMPT TO MURDER,3,North
UTTARAKHAND,PAURI GARHWAL,2009,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2,North
UTTARAKHAND,PAURI GARHWAL,2009,RAPE,4,North
UTTARAKHAND,PAURI GARHWAL,2009,CUSTODIAL RAPE,0,North
UTTARAKHAND,PAURI GARHWAL,2009,OTHER RAPE,4,North
UTTARAKHAND,PAURI GARHWAL,2009,KIDNAPPING & ABDUCTION,13,North
UTTARAKHAND,PAURI GARHWAL,2009,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,13,North
UTTARAKHAND,PAURI GARHWAL,2009,KIDNAPPING AND ABDUCTION OF OTHERS,0,North
UTTARAKHAND,PAURI GARHWAL,2009,DACOITY,1,North
UTTARAKHAND,PAURI GARHWAL,2009,PREPARATION AND ASSEMBLY FOR DACOITY,1,North
UTTARAKHAND,PAURI GARHWAL,2009,ROBBERY,9,North
UTTARAKHAND,PAURI GARHWAL,2009,BURGLARY,11,North
UTTARAKHAND,PAURI GARHWAL,2009,THEFT,36,North
UTTARAKHAND,PAURI GARHWAL,2009,AUTO THEFT,11,North
UTTARAKHAND,PAURI GARHWAL,2009,OTHER THEFT,25,North
UTTARAKHAND,PAURI GARHWAL,2009,RIOTS,2,North
UTTARAKHAND,PAURI GARHWAL,2009,CRIMINAL BREACH OF TRUST,6,North
UTTARAKHAND,PAURI GARHWAL,2009,CHEATING,17,North
UTTARAKHAND,PAURI GARHWAL,2009,COUNTERFIETING,0,North
UTTARAKHAND,PAURI GARHWAL,2009,ARSON,0,North
UTTARAKHAND,PAURI GARHWAL,2009,HURT/GREVIOUS HURT,37,North
UTTARAKHAND,PAURI GARHWAL,2009,DOWRY DEATHS,6,North
UTTARAKHAND,PAURI GARHWAL,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,3,North
UTTARAKHAND,PAURI GARHWAL,2009,INSULT TO MODESTY OF WOMEN,4,North
UTTARAKHAND,PAURI GARHWAL,2009,CRUELTY BY HUSBAND OR HIS RELATIVES,9,North
UTTARAKHAND,PAURI GARHWAL,2009,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
UTTARAKHAND,PAURI GARHWAL,2009,CAUSING DEATH BY NEGLIGENCE,12,North
UTTARAKHAND,PITHORAGARH,2009,MURDER,2,North
UTTARAKHAND,PITHORAGARH,2009,ATTEMPT TO MURDER,3,North
UTTARAKHAND,PITHORAGARH,2009,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2,North
UTTARAKHAND,PITHORAGARH,2009,RAPE,0,North
UTTARAKHAND,PITHORAGARH,2009,CUSTODIAL RAPE,0,North
UTTARAKHAND,PITHORAGARH,2009,OTHER RAPE,0,North
UTTARAKHAND,PITHORAGARH,2009,KIDNAPPING & ABDUCTION,1,North
UTTARAKHAND,PITHORAGARH,2009,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,1,North
UTTARAKHAND,PITHORAGARH,2009,KIDNAPPING AND ABDUCTION OF OTHERS,0,North
UTTARAKHAND,PITHORAGARH,2009,DACOITY,0,North
UTTARAKHAND,PITHORAGARH,2009,PREPARATION AND ASSEMBLY FOR DACOITY,0,North
UTTARAKHAND,PITHORAGARH,2009,ROBBERY,2,North
UTTARAKHAND,PITHORAGARH,2009,BURGLARY,12,North
UTTARAKHAND,PITHORAGARH,2009,THEFT,13,North
UTTARAKHAND,PITHORAGARH,2009,AUTO THEFT,0,North
UTTARAKHAND,PITHORAGARH,2009,OTHER THEFT,13,North
UTTARAKHAND,PITHORAGARH,2009,RIOTS,11,North
UTTARAKHAND,PITHORAGARH,2009,CRIMINAL BREACH OF TRUST,0,North
UTTARAKHAND,PITHORAGARH,2009,CHEATING,1,North
UTTARAKHAND,PITHORAGARH,2009,COUNTERFIETING,0,North
UTTARAKHAND,PITHORAGARH,2009,ARSON,3,North
UTTARAKHAND,PITHORAGARH,2009,HURT/GREVIOUS HURT,19,North
UTTARAKHAND,PITHORAGARH,2009,DOWRY DEATHS,1,North
UTTARAKHAND,PITHORAGARH,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,3,North
UTTARAKHAND,PITHORAGARH,2009,INSULT TO MODESTY OF WOMEN,0,North
UTTARAKHAND,PITHORAGARH,2009,CRUELTY BY HUSBAND OR HIS RELATIVES,4,North
UTTARAKHAND,PITHORAGARH,2009,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
UTTARAKHAND,PITHORAGARH,2009,CAUSING DEATH BY NEGLIGENCE,0,North
UTTARAKHAND,RUDRA PRAYAG,2009,MURDER,0,North
UTTARAKHAND,RUDRA PRAYAG,2009,ATTEMPT TO MURDER,0,North
UTTARAKHAND,RUDRA PRAYAG,2009,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,0,North
UTTARAKHAND,RUDRA PRAYAG,2009,RAPE,2,North
UTTARAKHAND,RUDRA PRAYAG,2009,CUSTODIAL RAPE,0,North
UTTARAKHAND,RUDRA PRAYAG,2009,OTHER RAPE,2,North
UTTARAKHAND,RUDRA PRAYAG,2009,KIDNAPPING & ABDUCTION,2,North
UTTARAKHAND,RUDRA PRAYAG,2009,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,2,North
UTTARAKHAND,RUDRA PRAYAG,2009,KIDNAPPING AND ABDUCTION OF OTHERS,0,North
UTTARAKHAND,RUDRA PRAYAG,2009,DACOITY,0,North
UTTARAKHAND,RUDRA PRAYAG,2009,PREPARATION AND ASSEMBLY FOR DACOITY,0,North
UTTARAKHAND,RUDRA PRAYAG,2009,ROBBERY,0,North
UTTARAKHAND,RUDRA PRAYAG,2009,BURGLARY,4,North
UTTARAKHAND,RUDRA PRAYAG,2009,THEFT,5,North
UTTARAKHAND,RUDRA PRAYAG,2009,AUTO THEFT,3,North
UTTARAKHAND,RUDRA PRAYAG,2009,OTHER THEFT,2,North
UTTARAKHAND,RUDRA PRAYAG,2009,RIOTS,4,North
UTTARAKHAND,RUDRA PRAYAG,2009,CRIMINAL BREACH OF TRUST,1,North
UTTARAKHAND,RUDRA PRAYAG,2009,CHEATING,3,North
UTTARAKHAND,RUDRA PRAYAG,2009,COUNTERFIETING,0,North
UTTARAKHAND,RUDRA PRAYAG,2009,ARSON,0,North
UTTARAKHAND,RUDRA PRAYAG,2009,HURT/GREVIOUS HURT,4,North
UTTARAKHAND,RUDRA PRAYAG,2009,DOWRY DEATHS,3,North
UTTARAKHAND,RUDRA PRAYAG,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,0,North
UTTARAKHAND,RUDRA PRAYAG,2009,INSULT TO MODESTY OF WOMEN,2,North
UTTARAKHAND,RUDRA PRAYAG,2009,CRUELTY BY HUSBAND OR HIS RELATIVES,4,North
UTTARAKHAND,RUDRA PRAYAG,2009,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
UTTARAKHAND,RUDRA PRAYAG,2009,CAUSING DEATH BY NEGLIGENCE,12,North
UTTARAKHAND,TEHRI GARHWAL,2009,MURDER,0,North
UTTARAKHAND,TEHRI GARHWAL,2009,ATTEMPT TO MURDER,2,North
UTTARAKHAND,TEHRI GARHWAL,2009,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2,North
UTTARAKHAND,TEHRI GARHWAL,2009,RAPE,1,North
UTTARAKHAND,TEHRI GARHWAL,2009,CUSTODIAL RAPE,0,North
UTTARAKHAND,TEHRI GARHWAL,2009,OTHER RAPE,1,North
UTTARAKHAND,TEHRI GARHWAL,2009,KIDNAPPING & ABDUCTION,3,North
UTTARAKHAND,TEHRI GARHWAL,2009,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,3,North
UTTARAKHAND,TEHRI GARHWAL,2009,KIDNAPPING AND ABDUCTION OF OTHERS,0,North
UTTARAKHAND,TEHRI GARHWAL,2009,DACOITY,0,North
UTTARAKHAND,TEHRI GARHWAL,2009,PREPARATION AND ASSEMBLY FOR DACOITY,0,North
UTTARAKHAND,TEHRI GARHWAL,2009,ROBBERY,0,North
UTTARAKHAND,TEHRI GARHWAL,2009,BURGLARY,11,North
UTTARAKHAND,TEHRI GARHWAL,2009,THEFT,16,North
UTTARAKHAND,TEHRI GARHWAL,2009,AUTO THEFT,8,North
UTTARAKHAND,TEHRI GARHWAL,2009,OTHER THEFT,8,North
UTTARAKHAND,TEHRI GARHWAL,2009,RIOTS,1,North
UTTARAKHAND,TEHRI GARHWAL,2009,CRIMINAL BREACH OF TRUST,2,North
UTTARAKHAND,TEHRI GARHWAL,2009,CHEATING,7,North
UTTARAKHAND,TEHRI GARHWAL,2009,COUNTERFIETING,0,North
UTTARAKHAND,TEHRI GARHWAL,2009,ARSON,0,North
UTTARAKHAND,TEHRI GARHWAL,2009,HURT/GREVIOUS HURT,3,North
UTTARAKHAND,TEHRI GARHWAL,2009,DOWRY DEATHS,1,North
UTTARAKHAND,TEHRI GARHWAL,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,3,North
UTTARAKHAND,TEHRI GARHWAL,2009,INSULT TO MODESTY OF WOMEN,0,North
UTTARAKHAND,TEHRI GARHWAL,2009,CRUELTY BY HUSBAND OR HIS RELATIVES,2,North
UTTARAKHAND,TEHRI GARHWAL,2009,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
UTTARAKHAND,TEHRI GARHWAL,2009,CAUSING DEATH BY NEGLIGENCE,19,North
UTTARAKHAND,UDHAMSINGH NAGAR,2009,MURDER,50,North
UTTARAKHAND,UDHAMSINGH NAGAR,2009,ATTEMPT TO MURDER,49,North
UTTARAKHAND,UDHAMSINGH NAGAR,2009,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,12,North
UTTARAKHAND,UDHAMSINGH NAGAR,2009,RAPE,21,North
UTTARAKHAND,UDHAMSINGH NAGAR,2009,CUSTODIAL RAPE,0,North
UTTARAKHAND,UDHAMSINGH NAGAR,2009,OTHER RAPE,21,North
UTTARAKHAND,UDHAMSINGH NAGAR,2009,KIDNAPPING & ABDUCTION,60,North
UTTARAKHAND,UDHAMSINGH NAGAR,2009,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,58,North
UTTARAKHAND,UDHAMSINGH NAGAR,2009,KIDNAPPING AND ABDUCTION OF OTHERS,2,North
UTTARAKHAND,UDHAMSINGH NAGAR,2009,DACOITY,4,North
UTTARAKHAND,UDHAMSINGH NAGAR,2009,PREPARATION AND ASSEMBLY FOR DACOITY,0,North
UTTARAKHAND,UDHAMSINGH NAGAR,2009,ROBBERY,36,North
UTTARAKHAND,UDHAMSINGH NAGAR,2009,BURGLARY,73,North
UTTARAKHAND,UDHAMSINGH NAGAR,2009,THEFT,403,North
UTTARAKHAND,UDHAMSINGH NAGAR,2009,AUTO THEFT,232,North
UTTARAKHAND,UDHAMSINGH NAGAR,2009,OTHER THEFT,171,North
UTTARAKHAND,UDHAMSINGH NAGAR,2009,RIOTS,106,North
UTTARAKHAND,UDHAMSINGH NAGAR,2009,CRIMINAL BREACH OF TRUST,32,North
UTTARAKHAND,UDHAMSINGH NAGAR,2009,CHEATING,73,North
UTTARAKHAND,UDHAMSINGH NAGAR,2009,COUNTERFIETING,17,North
UTTARAKHAND,UDHAMSINGH NAGAR,2009,ARSON,0,North
UTTARAKHAND,UDHAMSINGH NAGAR,2009,HURT/GREVIOUS HURT,264,North
UTTARAKHAND,UDHAMSINGH NAGAR,2009,DOWRY DEATHS,19,North
UTTARAKHAND,UDHAMSINGH NAGAR,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,21,North
UTTARAKHAND,UDHAMSINGH NAGAR,2009,INSULT TO MODESTY OF WOMEN,0,North
UTTARAKHAND,UDHAMSINGH NAGAR,2009,CRUELTY BY HUSBAND OR HIS RELATIVES,65,North
UTTARAKHAND,UDHAMSINGH NAGAR,2009,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
UTTARAKHAND,UDHAMSINGH NAGAR,2009,CAUSING DEATH BY NEGLIGENCE,218,North
UTTARAKHAND,UTTARKASHI,2009,MURDER,1,North
UTTARAKHAND,UTTARKASHI,2009,ATTEMPT TO MURDER,0,North
UTTARAKHAND,UTTARKASHI,2009,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,1,North
UTTARAKHAND,UTTARKASHI,2009,RAPE,4,North
UTTARAKHAND,UTTARKASHI,2009,CUSTODIAL RAPE,0,North
UTTARAKHAND,UTTARKASHI,2009,OTHER RAPE,4,North
UTTARAKHAND,UTTARKASHI,2009,KIDNAPPING & ABDUCTION,7,North
UTTARAKHAND,UTTARKASHI,2009,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,5,North
UTTARAKHAND,UTTARKASHI,2009,KIDNAPPING AND ABDUCTION OF OTHERS,2,North
UTTARAKHAND,UTTARKASHI,2009,DACOITY,0,North
UTTARAKHAND,UTTARKASHI,2009,PREPARATION AND ASSEMBLY FOR DACOITY,0,North
UTTARAKHAND,UTTARKASHI,2009,ROBBERY,0,North
UTTARAKHAND,UTTARKASHI,2009,BURGLARY,8,North
UTTARAKHAND,UTTARKASHI,2009,THEFT,9,North
UTTARAKHAND,UTTARKASHI,2009,AUTO THEFT,1,North
UTTARAKHAND,UTTARKASHI,2009,OTHER THEFT,8,North
UTTARAKHAND,UTTARKASHI,2009,RIOTS,2,North
UTTARAKHAND,UTTARKASHI,2009,CRIMINAL BREACH OF TRUST,3,North
UTTARAKHAND,UTTARKASHI,2009,CHEATING,3,North
UTTARAKHAND,UTTARKASHI,2009,COUNTERFIETING,0,North
UTTARAKHAND,UTTARKASHI,2009,ARSON,0,North
UTTARAKHAND,UTTARKASHI,2009,HURT/GREVIOUS HURT,5,North
UTTARAKHAND,UTTARKASHI,2009,DOWRY DEATHS,0,North
UTTARAKHAND,UTTARKASHI,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,3,North
UTTARAKHAND,UTTARKASHI,2009,INSULT TO MODESTY OF WOMEN,3,North
UTTARAKHAND,UTTARKASHI,2009,CRUELTY BY HUSBAND OR HIS RELATIVES,3,North
UTTARAKHAND,UTTARKASHI,2009,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
UTTARAKHAND,UTTARKASHI,2009,CAUSING DEATH BY NEGLIGENCE,0,North
UTTARAKHAND,TOTAL,2009,MURDER,195,North
UTTARAKHAND,TOTAL,2009,ATTEMPT TO MURDER,185,North
UTTARAKHAND,TOTAL,2009,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,51,North
UTTARAKHAND,TOTAL,2009,RAPE,111,North
UTTARAKHAND,TOTAL,2009,CUSTODIAL RAPE,0,North
UTTARAKHAND,TOTAL,2009,OTHER RAPE,111,North
UTTARAKHAND,TOTAL,2009,KIDNAPPING & ABDUCTION,275,North
UTTARAKHAND,TOTAL,2009,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,247,North
UTTARAKHAND,TOTAL,2009,KIDNAPPING AND ABDUCTION OF OTHERS,28,North
UTTARAKHAND,TOTAL,2009,DACOITY,35,North
UTTARAKHAND,TOTAL,2009,PREPARATION AND ASSEMBLY FOR DACOITY,7,North
UTTARAKHAND,TOTAL,2009,ROBBERY,179,North
UTTARAKHAND,TOTAL,2009,BURGLARY,363,North
UTTARAKHAND,TOTAL,2009,THEFT,1601,North
UTTARAKHAND,TOTAL,2009,AUTO THEFT,735,North
UTTARAKHAND,TOTAL,2009,OTHER THEFT,866,North
UTTARAKHAND,TOTAL,2009,RIOTS,466,North
UTTARAKHAND,TOTAL,2009,CRIMINAL BREACH OF TRUST,156,North
UTTARAKHAND,TOTAL,2009,CHEATING,544,North
UTTARAKHAND,TOTAL,2009,COUNTERFIETING,43,North
UTTARAKHAND,TOTAL,2009,ARSON,17,North
UTTARAKHAND,TOTAL,2009,HURT/GREVIOUS HURT,1198,North
UTTARAKHAND,TOTAL,2009,DOWRY DEATHS,94,North
UTTARAKHAND,TOTAL,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,119,North
UTTARAKHAND,TOTAL,2009,INSULT TO MODESTY OF WOMEN,249,North
UTTARAKHAND,TOTAL,2009,CRUELTY BY HUSBAND OR HIS RELATIVES,361,North
UTTARAKHAND,TOTAL,2009,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
UTTARAKHAND,TOTAL,2009,CAUSING DEATH BY NEGLIGENCE,685,North
CHANDIGARH,CHANDIGARH,2009,MURDER,22,North
CHANDIGARH,CHANDIGARH,2009,ATTEMPT TO MURDER,18,North
CHANDIGARH,CHANDIGARH,2009,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,8,North
CHANDIGARH,CHANDIGARH,2009,RAPE,29,North
CHANDIGARH,CHANDIGARH,2009,CUSTODIAL RAPE,0,North
CHANDIGARH,CHANDIGARH,2009,OTHER RAPE,29,North
CHANDIGARH,CHANDIGARH,2009,KIDNAPPING & ABDUCTION,40,North
CHANDIGARH,CHANDIGARH,2009,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,36,North
CHANDIGARH,CHANDIGARH,2009,KIDNAPPING AND ABDUCTION OF OTHERS,4,North
CHANDIGARH,CHANDIGARH,2009,DACOITY,4,North
CHANDIGARH,CHANDIGARH,2009,PREPARATION AND ASSEMBLY FOR DACOITY,3,North
CHANDIGARH,CHANDIGARH,2009,ROBBERY,27,North
CHANDIGARH,CHANDIGARH,2009,BURGLARY,241,North
CHANDIGARH,CHANDIGARH,2009,THEFT,1731,North
CHANDIGARH,CHANDIGARH,2009,AUTO THEFT,1117,North
CHANDIGARH,CHANDIGARH,2009,OTHER THEFT,614,North
CHANDIGARH,CHANDIGARH,2009,RIOTS,66,North
CHANDIGARH,CHANDIGARH,2009,CRIMINAL BREACH OF TRUST,38,North
CHANDIGARH,CHANDIGARH,2009,CHEATING,193,North
CHANDIGARH,CHANDIGARH,2009,COUNTERFIETING,4,North
CHANDIGARH,CHANDIGARH,2009,ARSON,4,North
CHANDIGARH,CHANDIGARH,2009,HURT/GREVIOUS HURT,63,North
CHANDIGARH,CHANDIGARH,2009,DOWRY DEATHS,2,North
CHANDIGARH,CHANDIGARH,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,26,North
CHANDIGARH,CHANDIGARH,2009,INSULT TO MODESTY OF WOMEN,2,North
CHANDIGARH,CHANDIGARH,2009,CRUELTY BY HUSBAND OR HIS RELATIVES,51,North
CHANDIGARH,CHANDIGARH,2009,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,0,North
CHANDIGARH,CHANDIGARH,2009,CAUSING DEATH BY NEGLIGENCE,7,North
CHANDIGARH,TOTAL,2009,MURDER,22,North
CHANDIGARH,TOTAL,2009,ATTEMPT TO MURDER,18,North
CHANDIGARH,TOTAL,2009,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,8,North
CHANDIGARH,TOTAL,2009,RAPE,29,North
CHANDIGARH,TOTAL,2009,CUSTODIAL RAPE,0,North
CHANDIGARH,TOTAL,2009,OTHER RAPE,29,North
CHANDIGARH,TOTAL,2009,KIDNAPPING & ABDUCTION,40,North
CHANDIGARH,TOTAL,2009,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,36,North
CHANDIGARH,TOTAL,2009,KIDNAPPING AND ABDUCTION OF OTHERS,4,North
CHANDIGARH,TOTAL,2009,DACOITY,4,North
CHANDIGARH,TOTAL,2009,PREPARATION AND ASSEMBLY FOR DACOITY,3,North
CHANDIGARH,TOTAL,2009,ROBBERY,27,North
CHANDIGARH,TOTAL,2009,BURGLARY,241,North
CHANDIGARH,TOTAL,2009,THEFT,1731,North
CHANDIGARH,TOTAL,2009,AUTO THEFT,1117,North
CHANDIGARH,TOTAL,2009,OTHER THEFT,614,North
CHANDIGARH,TOTAL,2009,RIOTS,66,North
CHANDIGARH,TOTAL,2009,CRIMINAL BREACH OF TRUST,38,North
CHANDIGARH,TOTAL,2009,CHEATING,193,North
CHANDIGARH,TOTAL,2009,COUNTERFIETING,4,North
